CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo
18HU93039_003;CAST#1;40.32883;-50.2435;130656;2037.54;20-nov-93;04:28:00;2063.46;34.9706;3.7898;6.21;13.74496;1.23052;18.48454
18HU93039_003;CAST#1;40.32883;-50.2435;130657;1644.29;20-nov-93;04:28:00;1663.64;34.9537;3.921;6.216;12.12555;1.21953;18.39957
18HU93039_003;CAST#1;40.32883;-50.2435;130658;1647.86;20-nov-93;04:28:00;1667.27;34.9542;3.9193;6.161;11.95053;1.21399;18.13447
18HU93039_003;CAST#1;40.32883;-50.2435;130659;1177.17;20-nov-93;04:28:00;1189.69;35.0119;4.7699;5.7175;12.19;1.28597;19.14646
18HU93039_003;CAST#1;40.32883;-50.2435;130660;1027.67;20-nov-93;04:28:00;1038.22;35.008;5.1471;5.37;12.67402;1.34752;19.78549
18HU93039_003;CAST#1;40.32883;-50.2435;130661;815.84;20-nov-93;04:28:00;823.8;35.1062;7.7687;3.792;15.34249;1.60701;24.97899
18HU93039_003;CAST#1;40.32883;-50.2435;130662;707.98;20-nov-93;04:28:00;714.7;35.277;9.9585;3.415;12.877;1.49649;23.68551
18HU93039_003;CAST#1;40.32883;-50.2435;130663;708.65;20-nov-93;04:28:00;715.38;35.2762;9.949;3.385;13.07248;1.51598;23.55353
18HU93039_003;CAST#1;40.32883;-50.2435;130664;607.73;20-nov-93;04:28:00;613.35;35.6232;12.58;3.589;8.33347;1.16605;18.41006
18HU93039_003;CAST#1;40.32883;-50.2435;130665;213.45;20-nov-93;04:28:00;215.22;36.5785;18.5603;4.69301007613077;1.40653;0.20153;3.42599
18HU93039_003;CAST#1;40.32883;-50.2435;130666;213.45;20-nov-93;04:28:00;215.22;36.5785;18.5603;4.695;1.52004;0.20903;3.33601
18HU93039_003;CAST#1;40.32883;-50.2435;130667;12.36;20-nov-93;04:28:00;12.46;36.1487;21.4709;4.95501007613077;1.15203;0.09745;0.64199
18HU93039_003;CAST#1;40.32883;-50.2435;130668;12.36;20-nov-93;04:28:00;12.46;36.1487;21.4709;4.97001007613077;1.23552;0.09745;0.65555
18HU93039_014;CAST#1;40.0035;-50.25217;130669;5298.43;20-nov-93;09:15:00;5406.67;34.8827;2.3026;6.18;36.75654;1.45747;20.51447
18HU93039_014;CAST#1;40.0035;-50.25217;130670;4886.89;20-nov-93;09:15:00;4982.02;34.8869;2.2824;6.208;34.947;1.47399;20.48847
18HU93039_014;CAST#1;40.0035;-50.25217;130671;4416.08;20-nov-93;09:15:00;4497.16;34.8978;2.3361;NaN;17.29555;1.22605;18.03952
18HU93039_014;CAST#1;40.0035;-50.25217;130672;3913.69;20-nov-93;09:15:00;3980.91;34.9107;2.4626;NaN;16.34347;1.24801;18.41354
18HU93039_014;CAST#1;40.0035;-50.25217;130673;3439.23;20-nov-93;09:15:00;3494.42;34.9255;2.7143;6.2955;18.98702;1.23551;18.1665
18HU93039_014;CAST#1;40.0035;-50.25217;130674;2946.13;20-nov-93;09:15:00;2989.95;34.9309;3.0961;NaN;2.29755;0.21903;4.56196
18HU93039_014;CAST#1;40.0035;-50.25217;130675;2464.42;20-nov-93;09:15:00;2498.23;34.9614;3.5566;NaN;NaN;NaN;NaN
18HU93039_014;CAST#1;40.0035;-50.25217;130676;1483.39;20-nov-93;09:15:00;1500.22;34.9744;4.2672;6.326;12.25952;1.22304;18.77248
18HU93039_014;CAST#1;40.0035;-50.25217;130677;1193.25;20-nov-93;09:15:00;1205.95;35.0073;4.9644;NaN;NaN;NaN;NaN
18HU93039_014;CAST#1;40.0035;-50.25217;130678;1194.47;20-nov-93;09:15:00;1207.19;35.0069;4.9617;NaN;11.14602;1.24;19.66954
18HU93039_014;CAST#1;40.0035;-50.25217;130679;1034.5;20-nov-93;09:15:00;1045.11;35.0609;6.0561;4.852;13.35601;1.38297;21.463
18HU93039_014;CAST#1;40.0035;-50.25217;130680;885.18;20-nov-93;09:15:00;893.94;35.1405;8.4507;3.596;15.03352;1.65353;25.47205
18HU93039_014;CAST#1;40.0035;-50.25217;130681;755.99;20-nov-93;09:15:00;763.23;35.4341;11.2985;3.302;11.056;1.40553;22.68899
18HU93039_014;CAST#1;40.0035;-50.25217;130682;602.17;20-nov-93;09:15:00;607.71;35.9704;14.8077;4.009;4.95855;0.74355;13.25148
18HU93039_014;CAST#1;40.0035;-50.25217;130683;446.05;20-nov-93;09:15:00;449.98;36.3814;17.3239;4.169;2.82651;0.40897;8.37498
18HU93039_014;CAST#1;40.0035;-50.25217;130684;447.71;20-nov-93;09:15:00;451.66;36.3817;17.3251;4.163;2.80905;0.38154;8.28296
18HU93039_014;CAST#1;40.0035;-50.25217;130685;199.4;20-nov-93;09:15:00;201.04;36.6141;19.0168;4.642;1.43348;0.06;2.91453
18HU93039_014;CAST#1;40.0035;-50.25217;130686;123.28;20-nov-93;09:15:00;124.27;36.6988;21.0039;4.30401007613077;1.57801;0.09749;3.17554
18HU93039_014;CAST#1;40.0035;-50.25217;130687;12.66;20-nov-93;09:15:00;12.76;36.3862;21.9686;5.04301007613077;1.12954;0;0.32095
18HU93039_014;CAST#1;40.0035;-50.25217;130688;12.66;20-nov-93;09:15:00;12.76;36.3862;21.9686;5.01001007613077;1.16354;0;0.27545
18HU93039_025;CAST#1;39.5045;-50.25667;130689;5152.2;20-nov-93;15:45:00;5255.45;34.883;2.2862;6.118;34.80901;1.35499;21.15452
18HU93039_025;CAST#1;39.5045;-50.25667;130690;4698.94;20-nov-93;15:45:00;4788.12;34.8884;2.2719;6.225;34.81449;1.379;20.98656
18HU93039_025;CAST#1;39.5045;-50.25667;130691;4170.16;20-nov-93;15:45:00;4244.11;34.8999;2.3329;NaN;17.16251;1.2085;18.61652
18HU93039_025;CAST#1;39.5045;-50.25667;130692;3658.85;20-nov-93;15:45:00;3719.31;34.917;2.5452;NaN;18.73155;1.23704;18.87149
18HU93039_025;CAST#1;39.5045;-50.25667;130693;3659.21;20-nov-93;15:45:00;3719.68;34.917;2.5432;6.244;20.70756;1.24053;18.92904
18HU93039_025;CAST#1;39.5045;-50.25667;130694;2810.2;20-nov-93;15:45:00;2850.95;34.9538;3.2335;NaN;1.39045;0.06;1.73845
18HU93039_025;CAST#1;39.5045;-50.25667;130695;2521.72;20-nov-93;15:45:00;2556.54;34.9589;3.4651;6.274;15.46401;1.20097;18.47556
18HU93039_025;CAST#1;39.5045;-50.25667;130696;2232.38;20-nov-93;15:45:00;2261.65;34.9403;3.5497;6.338;13.36906;1.18946;18.4
18HU93039_025;CAST#1;39.5045;-50.25667;130697;1961.16;20-nov-93;15:45:00;1985.6;34.9421;3.7298;6.378;12.72602;1.21952;18.597
18HU93039_025;CAST#1;39.5045;-50.25667;130698;1967.49;20-nov-93;15:45:00;1992.03;34.9416;3.7219;NaN;12.72448;1.33001;20.56698
18HU93039_025;CAST#1;39.5045;-50.25667;130699;1381.36;20-nov-93;15:45:00;1396.63;35.0233;4.7899;5.676;11.49253;1.20451;18.64153
18HU93039_025;CAST#1;39.5045;-50.25667;130700;1228.39;20-nov-93;15:45:00;1241.51;35.0643;5.4382;5.336;12.41148;1.33999;20.32006
18HU93039_025;CAST#1;39.5045;-50.25667;130701;990.8;20-nov-93;15:45:00;1000.81;35.0936;7.399;4.102;14.29599;1.54799;23.93055
18HU93039_025;CAST#1;39.5045;-50.25667;130702;796.41;20-nov-93;15:45:00;804.08;35.4213;11.1739;3.495;11.01505;1.39854;22.02404
18HU93039_025;CAST#1;39.5045;-50.25667;130703;799.97;20-nov-93;15:45:00;807.68;35.4147;11.1177;3.456;11.38497;1.38303;22.5495
18HU93039_025;CAST#1;39.5045;-50.25667;130704;612.28;20-nov-93;15:45:00;617.9;36.0253;15.227;4.1;4.69549;0.67602;12.238
18HU93039_025;CAST#1;39.5045;-50.25667;130705;389.3;20-nov-93;15:45:00;392.66;36.505;17.8941;4.91901007613077;1.83795;0.19053;4.149
18HU93039_025;CAST#1;39.5045;-50.25667;130706;208.6;20-nov-93;15:45:00;210.31;36.5754;18.7181;4.71001007613077;1.51952;0.14196;3.13097
18HU93039_025;CAST#1;39.5045;-50.25667;130707;84.75;20-nov-93;15:45:00;85.42;36.452;21.8761;5.06601007613077;1.08245;0.009;0
18HU93039_025;CAST#1;39.5045;-50.25667;130708;14.65;20-nov-93;15:45:00;14.76;36.4533;21.8638;5.04301007613077;1.08697;0;0
18HU93039_036;CAST#1;39.0035;-50.25;130709;5300.86;20-nov-93;22:19:00;5408.69;34.878;2.2687;6.105;40.43357;1.42197;21.30699
18HU93039_036;CAST#1;39.0035;-50.25;130710;5007.71;20-nov-93;22:19:00;5106.14;34.886;2.2868;6.214;35.82657;1.39048;20.53647
18HU93039_036;CAST#1;39.0035;-50.25;130711;4723.3;20-nov-93;22:19:00;4812.99;34.8911;2.2943;NaN;11.587;1.02804;16.27501
18HU93039_036;CAST#1;39.0035;-50.25;130712;4424.68;20-nov-93;22:19:00;4505.6;34.8965;2.3135;6.262;28.23206;1.32904;19.27899
18HU93039_036;CAST#1;39.0035;-50.25;130713;4127.58;20-nov-93;22:19:00;4200.17;34.9018;2.351;6.221;23.16198;1.28801;18.88748
18HU93039_036;CAST#1;39.0035;-50.25;130714;3827.59;20-nov-93;22:19:00;3892.19;34.9109;2.4581;NaN;3.09946;0.3365;5.89002
18HU93039_036;CAST#1;39.0035;-50.25;130715;3536.95;20-nov-93;22:19:00;3594.21;34.9217;2.6183;6.385;22.87805;1.25202;18.74506
18HU93039_036;CAST#1;39.0035;-50.25;130716;3246.23;20-nov-93;22:19:00;3296.53;34.9357;2.8542;6.29;21.31797;1.25799;18.75798
18HU93039_036;CAST#1;39.0035;-50.25;130717;2953.9;20-nov-93;22:19:00;2997.61;34.9488;3.1281;6.286;18.78402;1.24046;18.77602
18HU93039_036;CAST#1;39.0035;-50.25;130718;2649.33;20-nov-93;22:19:00;2686.6;34.9556;3.3841;NaN;10.873;1.14454;18.06606
18HU93039_036;CAST#1;39.0035;-50.25;130719;2060.82;20-nov-93;22:19:00;2086.9;34.948;3.741;6.082;12.29098;1.16054;18.5265
18HU93039_036;CAST#1;39.0035;-50.25;130720;2062.8;20-nov-93;22:19:00;2088.91;34.9481;3.7409;6.314;12.97497;1.19603;18.72902
18HU93039_036;CAST#1;39.0035;-50.25;130721;1766.36;20-nov-93;22:19:00;1787.45;34.9532;3.9445;6.27;12.39752;1.20147;18.66148
18HU93039_036;CAST#1;39.0035;-50.25;130722;1470.15;20-nov-93;22:19:00;1486.65;34.9776;4.3592;5.955;11.92355;1.23997;19.17398
18HU93039_036;CAST#1;39.0035;-50.25;130723;1169.93;20-nov-93;22:19:00;1182.21;35.0317;5.6073;5.159;13.02103;1.34949;21.18448
18HU93039_036;CAST#1;39.0035;-50.25;130724;876.04;20-nov-93;22:19:00;884.61;35.2983;10.0623;3.661;11.91247;1.43597;22.3275
18HU93039_036;CAST#1;39.0035;-50.25;130725;587.73;20-nov-93;22:19:00;593.06;36.081;15.4634;4.561;3.56897;0.56053;9.64746
18HU93039_036;CAST#1;39.0035;-50.25;130726;290.6;20-nov-93;22:19:00;293.02;36.5318;18.1239;4.92401007613077;1.5245;0.16999;3.61055
18HU93039_036;CAST#1;39.0035;-50.25;130727;46.48;20-nov-93;22:19:00;46.84;36.4318;21.8786;5.06601007613077;0.88298;0.011;0
18HU93039_036;CAST#1;39.0035;-50.25;130728;46.48;20-nov-93;22:19:00;46.84;36.4318;21.8786;5.10401007613077;0.93197;0.005;0
18HU93039_047;CAST#1;38.5055;-50.24783;130729;5265.53;21-nov-93;04:35:00;5371.96;34.8782;2.265;6.086;39.72798;1.39745;20.804
18HU93039_047;CAST#1;38.5055;-50.24783;130730;4958.56;21-nov-93;04:35:00;5055.23;34.8866;2.2837;6.202;34.70406;1.42147;20.15598
18HU93039_047;CAST#1;38.5055;-50.24783;130731;4653.93;21-nov-93;04:35:00;4741.33;34.8921;2.2934;NaN;19.6185;1.17146;17.10753
18HU93039_047;CAST#1;38.5055;-50.24783;130732;4338.2;21-nov-93;04:35:00;4416.45;34.897;2.3084;6.278;28.66797;1.31048;19.06602
18HU93039_047;CAST#1;38.5055;-50.24783;130733;4339.87;21-nov-93;04:35:00;4418.17;34.8969;2.3084;6.193;26.95955;1.28298;18.59206
18HU93039_047;CAST#1;38.5055;-50.24783;130734;3742.13;21-nov-93;04:35:00;3804.36;34.9147;2.5153;NaN;10.06651;1.05248;15.97953
18HU93039_047;CAST#1;38.5055;-50.24783;130735;3457.48;21-nov-93;04:35:00;3512.64;34.9277;2.7367;6.327;21.08649;1.22854;18.42998
18HU93039_047;CAST#1;38.5055;-50.24783;130736;3172.01;21-nov-93;04:35:00;3220.46;34.9418;2.987;6.236;19.71054;1.24301;18.6525
18HU93039_047;CAST#1;38.5055;-50.24783;130737;2883.11;21-nov-93;04:35:00;2925.16;34.954;3.2393;6.244;17.89204;1.25103;18.72048
18HU93039_047;CAST#1;38.5055;-50.24783;130738;2888.63;21-nov-93;04:35:00;2930.79;34.9541;3.2324;NaN;12.47653;1.26703;19.20206
18HU93039_047;CAST#1;38.5055;-50.24783;130739;2313.79;21-nov-93;04:35:00;2344.37;34.9695;3.6892;6.056;13.25752;1.24704;18.56701
18HU93039_047;CAST#1;38.5055;-50.24783;130740;2043.6;21-nov-93;04:35:00;2069.28;34.9681;3.8643;6.218;12.97496;1.2335;18.38048
18HU93039_047;CAST#1;38.5055;-50.24783;130741;1758.5;21-nov-93;04:35:00;1779.39;34.9809;4.1433;6.101;12.10897;1.24654;18.24256
18HU93039_047;CAST#1;38.5055;-50.24783;130742;1478.42;21-nov-93;04:35:00;1494.98;35.041;4.802;5.744;11.93705;1.25552;18.58699
18HU93039_047;CAST#1;38.5055;-50.24783;130743;1485.68;21-nov-93;04:35:00;1502.34;35.0404;4.792;5.297;NaN;NaN;NaN
18HU93039_047;CAST#1;38.5055;-50.24783;130744;935.44;21-nov-93;04:35:00;944.68;35.1835;8.956;3.736;NaN;NaN;NaN
18HU93039_047;CAST#1;38.5055;-50.24783;130745;591.07;21-nov-93;04:35:00;596.41;36.1924;16.0756;4.683;NaN;NaN;NaN
18HU93039_047;CAST#1;38.5055;-50.24783;130746;310.08;21-nov-93;04:35:00;312.67;36.5327;18.1495;4.851;NaN;NaN;NaN
18HU93039_047;CAST#1;38.5055;-50.24783;130747;9.99;21-nov-93;04:35:00;10.07;36.4407;21.9928;5.05301007613077;NaN;NaN;NaN
18HU93039_047;CAST#1;38.5055;-50.24783;130748;9.99;21-nov-93;04:35:00;10.07;36.4407;21.9928;5.04701007613077;NaN;NaN;NaN
18HU93039_058;CAST#1;38.07167;-50.25133;130749;5291.48;21-nov-93;11:06:00;5398.54;34.8735;2.2344;6.069;NaN;NaN;NaN
18HU93039_058;CAST#1;38.07167;-50.25133;130750;5013.88;21-nov-93;11:06:00;5112.07;34.882;2.2591;6.14;NaN;NaN;NaN
18HU93039_058;CAST#1;38.07167;-50.25133;130751;4719.23;21-nov-93;11:06:00;4808.39;34.8891;2.2816;6.077;30.48557;1.30852;18.88505
18HU93039_058;CAST#1;38.07167;-50.25133;130752;4420.8;21-nov-93;11:06:00;4501.23;34.8952;2.3013;6.249;30.22555;1.34802;19.13453
18HU93039_058;CAST#1;38.07167;-50.25133;130753;4122.87;21-nov-93;11:06:00;4194.98;34.902;2.355;6.265;27.75555;1.31397;18.76704
18HU93039_058;CAST#1;38.07167;-50.25133;130754;3835.22;21-nov-93;11:06:00;3899.69;34.9119;2.4646;NaN;4.26499;0.58046;9.03853
18HU93039_058;CAST#1;38.07167;-50.25133;130755;3541.72;21-nov-93;11:06:00;3598.79;34.925;2.6537;6.273;23.68007;1.31102;18.60497
18HU93039_058;CAST#1;38.07167;-50.25133;130756;3249.39;21-nov-93;11:06:00;3299.49;34.9409;2.9119;6.258;22.26703;1.31155;18.72297
18HU93039_058;CAST#1;38.07167;-50.25133;130757;2954.65;21-nov-93;11:06:00;2998.13;34.9548;3.1434;6.208;20.29254;1.30704;18.81098
18HU93039_058;CAST#1;38.07167;-50.25133;130758;2662.39;21-nov-93;11:06:00;2699.7;34.9687;3.4118;NaN;11.33448;1.31496;19.20053
18HU93039_058;CAST#1;38.07167;-50.25133;130759;2365.78;21-nov-93;11:06:00;2397.25;34.9686;3.6296;5.904;13.6525;1.23401;18.39505
18HU93039_058;CAST#1;38.07167;-50.25133;130760;2077.05;21-nov-93;11:06:00;2103.24;34.9562;3.7787;6.265;12.84701;1.23851;18.38103
18HU93039_058;CAST#1;38.07167;-50.25133;130761;1782.59;21-nov-93;11:06:00;1803.8;34.9966;4.2451;6.083;12.12297;1.23701;18.30998
18HU93039_058;CAST#1;38.07167;-50.25133;130762;1482.22;21-nov-93;11:06:00;1498.77;35.0524;5.0449;5.659;11.87651;1.27646;18.92102
18HU93039_058;CAST#1;38.07167;-50.25133;130763;1184.68;21-nov-93;11:06:00;1197.06;35.1817;7.2654;4.629;12.63648;1.37499;20.52749
18HU93039_058;CAST#1;38.07167;-50.25133;130764;1184.7;21-nov-93;11:06:00;1197.08;35.1834;7.297;4.573;12.86747;1.41152;21.05104
18HU93039_058;CAST#1;38.07167;-50.25133;130765;602.67;21-nov-93;11:06:00;608.11;36.2598;16.515;4.79601007613077;2.50646;0.34998;6.83154
18HU93039_058;CAST#1;38.07167;-50.25133;130766;345.06;21-nov-93;11:06:00;347.96;36.5307;18.0399;4.98901007613077;1.45404;0.13055;3.51451
18HU93039_058;CAST#1;38.07167;-50.25133;130767;45.95;21-nov-93;11:06:00;46.3;36.4506;21.659;5.10101007613077;0.7925;0;0
18HU93039_058;CAST#1;38.07167;-50.25133;130768;45.95;21-nov-93;11:06:00;46.3;36.4506;21.659;5.09301007613077;0.80452;0;0
18HU93039_069;CAST#1;38.06517;-49.54617;130769;5298.5;21-nov-93;17:24:00;5405.79;34.8776;2.2672;6.063;40.02352;1.427;21.06498
18HU93039_069;CAST#1;38.06517;-49.54617;130770;5008.29;21-nov-93;17:24:00;5106.3;34.8869;2.2905;6.222;34.00605;1.36545;20.05247
18HU93039_069;CAST#1;38.06517;-49.54617;130771;4706.61;21-nov-93;17:24:00;4795.39;34.8908;2.2947;6.181;32.22952;1.34545;19.54205
18HU93039_069;CAST#1;38.06517;-49.54617;130772;4412.11;21-nov-93;17:24:00;4492.28;34.8959;2.311;6.101;23.242;1.28503;18.79804
18HU93039_069;CAST#1;38.06517;-49.54617;130773;4415.8;21-nov-93;17:24:00;4496.08;34.8958;2.3115;6.161;28.89806;1.30196;19.22204
18HU93039_069;CAST#1;38.06517;-49.54617;130774;3829.21;21-nov-93;17:24:00;3893.52;34.9111;2.4626;NaN;2.08648;0.18754;3.73747
18HU93039_069;CAST#1;38.06517;-49.54617;130775;3463.39;21-nov-93;17:24:00;3518.55;34.9274;2.7146;6.301;22.47404;1.24854;18.52149
18HU93039_069;CAST#1;38.06517;-49.54617;130776;3175.25;21-nov-93;17:24:00;3223.64;34.9437;2.9558;6.217;22.13155;1.29749;18.85196
18HU93039_069;CAST#1;38.06517;-49.54617;130777;2884.93;21-nov-93;17:24:00;2926.9;34.9589;3.2533;6.19;18.85454;1.25801;18.91753
18HU93039_069;CAST#1;38.06517;-49.54617;130778;2881.24;21-nov-93;17:24:00;2923.13;34.9599;3.2613;6.155;19.03348;1.26653;18.92155
18HU93039_069;CAST#1;38.06517;-49.54617;130779;2300.72;21-nov-93;17:24:00;2330.97;34.965;3.6998;NaN;10.75048;1.024;15.93355
18HU93039_069;CAST#1;38.06517;-49.54617;130780;2300.72;21-nov-93;17:24:00;2330.97;34.965;3.6998;6.262;12.54998;1.22754;18.36453
18HU93039_069;CAST#1;38.06517;-49.54617;130781;1685.24;21-nov-93;17:24:00;1704.89;35.0138;4.4461;5.981;12.11348;1.23303;18.50453
18HU93039_069;CAST#1;38.06517;-49.54617;130782;1447.13;21-nov-93;17:24:00;1463.17;35.0423;4.9431;5.631;11.98497;1.27296;19.06
18HU93039_069;CAST#1;38.06517;-49.54617;130783;1451.67;21-nov-93;17:24:00;1467.78;35.0428;4.9447;5.62;11.96548;1.21951;18.62601
18HU93039_069;CAST#1;38.06517;-49.54617;130784;874.87;21-nov-93;17:24:00;883.35;35.4082;10.9593;3.776;10.15255;1.27855;19.84204
18HU93039_069;CAST#1;38.06517;-49.54617;130785;692.63;21-nov-93;17:24:00;699.03;35.9831;14.9049;4.517;4.19646;0.60454;10.58252
18HU93039_069;CAST#1;38.06517;-49.54617;130786;54.39;21-nov-93;17:24:00;54.81;36.4778;21.9362;4.79351007613077;1.9245;0.14903;3.66145
18HU93039_069;CAST#1;38.06517;-49.54617;130787;54.39;21-nov-93;17:24:00;54.81;36.4778;21.9362;NaN;NaN;NaN;NaN
18HU93039_069;CAST#1;38.06517;-49.54617;130788;54.39;21-nov-93;17:24:00;54.81;36.4778;21.9362;5.03101007613077;0.87551;0;0
18HU93039_080;CAST#1;38.0685;-48.86833;130789;5103.19;21-nov-93;23:49:00;5204.2;34.8821;2.2728;6.146;37.65253;1.36853;20.42849
18HU93039_080;CAST#1;38.0685;-48.86833;130790;4810.88;21-nov-93;23:49:00;4902.81;34.8877;2.2778;6.212;34.74953;1.37305;19.82853
18HU93039_080;CAST#1;38.0685;-48.86833;130791;4516.87;21-nov-93;23:49:00;4600.06;34.893;2.2867;6.233;29.12749;1.31755;19.01754
18HU93039_080;CAST#1;38.0685;-48.86833;130792;4218.74;21-nov-93;23:49:00;4293.48;34.8996;2.3366;6.302;28.5165;1.26595;19.12105
18HU93039_080;CAST#1;38.0685;-48.86833;130793;3929.88;21-nov-93;23:49:00;3996.82;34.9073;2.417;6.29;24.99455;1.25396;18.62349
18HU93039_080;CAST#1;38.0685;-48.86833;130794;3638.73;21-nov-93;23:49:00;3698.2;34.919;2.5799;4.383;7.64601;0.93953;15.11402
18HU93039_080;CAST#1;38.0685;-48.86833;130795;3348.29;21-nov-93;23:49:00;3400.7;34.9325;2.8216;6.427;20.59854;1.24054;18.25349
18HU93039_080;CAST#1;38.0685;-48.86833;130796;3049.11;21-nov-93;23:49:00;3094.66;34.9454;3.0866;6.318;18.66855;1.22948;18.38047
18HU93039_080;CAST#1;38.0685;-48.86833;130797;2764.35;21-nov-93;23:49:00;2803.77;34.9569;3.3454;6.244;16.73954;1.22702;18.43706
18HU93039_080;CAST#1;38.0685;-48.86833;130798;2470.94;21-nov-93;23:49:00;2504.44;34.9477;3.5316;5.205;11.75452;1.27903;19.26598
18HU93039_080;CAST#1;38.0685;-48.86833;130799;2169.82;21-nov-93;23:49:00;2197.66;34.9409;3.6747;5.952;11.95554;1.18905;18.03252
18HU93039_080;CAST#1;38.0685;-48.86833;130800;1832.1;21-nov-93;23:49:00;1854.11;34.9534;3.9588;6.249;11.89204;1.18547;18.22402
18HU93039_080;CAST#1;38.0685;-48.86833;130801;1588.02;21-nov-93;23:49:00;1606.16;34.9789;4.2741;6.097;11.86601;1.24849;18.59597
18HU93039_080;CAST#1;38.0685;-48.86833;130802;1284.18;21-nov-93;23:49:00;1297.9;35.035;5.1847;5.458;12.50499;1.32498;19.70853
